Disaster Type,Disaster Subtype,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Magnitude,Magnitude Scale,"Total Damage, Adjusted ('000 US$)",Total Damage ('000 US$),Total Affected,No. Affected,Total Deaths
Flood,Riverine flood,24.302,121.216,2017,5.0,31.0,2017,6.0,5.0,16445.9,Km2,35961.0,28100.0,4074.0,4000.0,5.0
Flood,Riverine flood,-31.888,-57.432,2017,5.0,29.0,2017,6.0,14.0,87427.72,Km2,0.0,0.0,6639.0,6639.0,0.0
Flood,Riverine flood,-8.096,-38.231,2017,5.0,26.0,2017,6.0,10.0,266010.35,Km2,127974.0,100000.0,104140.0,104140.0,14.0
Flood,Riverine flood,-2.879,37.88,2017,5.0,8.0,2017,5.0,16.0,55027.86,Km2,0.0,0.0,25000.0,25000.0,26.0
Flood,Riverine flood,3.815,-59.015,2017,5.0,20.0,2017,5.0,25.0,131888.36,Km2,0.0,0.0,3274.0,3274.0,0.0
Flood,Flood (General),-28.362,29.715,2017,5.0,14.0,2017,5.0,19.0,213686.92,Km2,0.0,0.0,200.0,200.0,3.0
Flood,Flash flood,-27.122,-69.952,2017,5.0,11.0,2017,5.0,15.0,157698.57,Km2,0.0,0.0,3000.0,3000.0,2.0
Flood,Riverine flood,51.254,70.047,2017,4.0,14.0,2017,4.0,21.0,397487.68,Km2,0.0,0.0,7000.0,7000.0,0.0
Flood,Flood (General),-45.953,-67.939,2017,4.0,5.0,2017,4.0,21.0,27377.03,Km2,0.0,0.0,9000.0,9000.0,1.0
Flood,Flood (General),-38.204,176.79,2017,4.0,5.0,2017,4.0,21.0,23530.76,Km2,90861.0,71000.0,2200.0,2200.0,0.0
Flood,Flood (General),3.723,-72.674,2017,2.0,23.0,2017,3.0,3.0,128596.78,Km2,0.0,0.0,2000.0,2000.0,1.0
Flood,Flood (General),3.932,102.461,2017,1.0,23.0,2017,2.0,7.0,78809.78,Km2,0.0,0.0,5481.0,5481.0,0.0
Flood,Flood (General),1.691,-76.286,2017,1.0,5.0,2017,2.0,7.0,117321.46,Km2,0.0,0.0,25661.0,25646.0,0.0
Flood,Flood (General),7.59,124.062,2017,2.0,1.0,2017,2.0,7.0,30389.11,Km2,0.0,0.0,334000.0,334000.0,13.0
Flood,Flood (General),15.581,-85.367,2017,1.0,7.0,2017,1.0,21.0,13364.22,Km2,0.0,0.0,400.0,400.0,7.0
Storm,Tropical cyclone,33.2,134.0,2017,8.0,5.0,2017,8.0,7.0,120.0,Kph,2559.0,2000.0,1389.0,1338.0,2.0
Flood,Flood (General),27.941,83.878,2017,8.0,10.0,2017,9.0,7.0,64676.5,Km2,761444.0,595000.0,1700134.0,1700000.0,176.0
Flood,Flood (General),14.617,4.402,2017,8.0,26.0,2017,9.0,15.0,184437.33,Km2,12797.0,10000.0,206513.0,206513.0,56.0
Flood,Flood (General),8.169,9.45,2017,8.0,15.0,2017,9.0,19.0,86946.56,Km2,0.0,0.0,10000.0,10000.0,0.0
Flood,Flood (General),7.223,17.145,2017,8.0,23.0,2017,8.0,31.0,70469.71,Km2,0.0,0.0,3500.0,3500.0,0.0
Flood,Flood (General),29.612,113.645,2017,9.0,24.0,2017,10.0,7.0,283444.21,Km2,461985.0,361000.0,61500.0,53100.0,16.0
Flood,Flood (General),14.594,100.679,2017,10.0,10.0,2017,11.0,8.0,101670.34,Km2,1792.0,1400.0,605000.0,605000.0,9.0
Flood,Flood (General),5.247,101.026,2017,11.0,3.0,2017,11.0,8.0,37944.0,Km2,0.0,0.0,3500.0,3500.0,7.0
Flood,Flood (General),22.707,39.365,2017,11.0,21.0,2017,11.0,22.0,181054.82,Km2,0.0,0.0,481.0,481.0,4.0
Flood,Flood (General),11.664,108.399,2017,11.0,19.0,2017,11.0,24.0,27646.32,Km2,0.0,0.0,41500.0,41500.0,8.0
Flood,Flood (General),8.604,80.637,2017,11.0,3.0,2017,11.0,13.0,22923.3,Km2,0.0,0.0,13197.0,13197.0,9.0
Flood,Flood (General),-7.229,109.117,2017,11.0,3.0,2017,11.0,17.0,27067.56,Km2,0.0,0.0,12000.0,12000.0,9.0
Flood,Flash flood,10.489,79.004,2017,10.0,30.0,2017,11.0,8.0,50536.26,Km2,0.0,0.0,4000.0,4000.0,21.0
Flood,Flash flood,10.566,123.171,2017,9.0,22.0,2017,9.0,24.0,10299.67,Km2,0.0,0.0,8000.0,8000.0,0.0
Flood,Riverine flood,23.917,-98.308,2017,9.0,26.0,2017,10.0,7.0,57674.59,Km2,0.0,0.0,800.0,800.0,2.0
Flood,Flash flood,44.885,15.215,2017,11.0,30.0,2017,12.0,4.0,10463.39,Km2,11390.0,8900.0,21002.0,21000.0,1.0
Flood,Flood (General),24.36,55.968,2017,12.0,16.0,2017,12.0,17.0,50430.4,Km2,0.0,0.0,200.0,200.0,3.0
Flood,Flood (General),-4.355,15.116,2018,1.0,3.0,2018,1.0,7.0,5597.13,Km2,0.0,0.0,15760.0,0.0,51.0
Flood,Flood (General),-22.479,-44.095,2018,2.0,14.0,2018,2.0,16.0,55138.95,Km2,12492.0,10000.0,250.0,250.0,4.0
Flood,Flash flood,-14.405,-64.013,2018,2.0,10.0,2018,2.0,21.0,245647.66,Km2,0.0,0.0,12186.0,12000.0,6.0
Flood,Flash flood,3.133,3.659,2018,2.0,3.0,2018,2.0,12.0,74295.74,Km2,0.0,0.0,4900.0,4900.0,0.0
Flood,Flood (General),-10.351,33.847,2018,2.0,1.0,2018,2.0,14.0,25660.35,Km2,0.0,0.0,300.0,300.0,1.0
Flood,Flash flood,-3.47,29.987,2018,1.0,14.0,2018,1.0,24.0,18675.08,Km2,0.0,0.0,12000.0,12000.0,0.0
Flood,Riverine flood,-25.312,-57.599,2018,1.0,13.0,2018,1.0,22.0,2924.11,Km2,0.0,0.0,5000.0,5000.0,0.0
Flood,Flood (General),3.659,102.337,2018,1.0,1.0,2018,1.0,5.0,117492.07,Km2,0.0,0.0,12000.0,12000.0,2.0
Flood,Riverine flood,40.866,19.941,2018,3.0,7.0,2018,3.0,14.0,10316.95,Km2,0.0,0.0,1340.0,1340.0,0.0
Flood,Flash flood,-11.247,16.007,2018,2.0,22.0,2018,3.0,3.0,462991.06,Km2,0.0,0.0,3000.0,3000.0,8.0
Flood,Flash flood,-14.926,34.367,2018,2.0,22.0,2018,3.0,7.0,60622.11,Km2,0.0,0.0,200.0,200.0,0.0
Flood,Flood (General),-24.206,-48.623,2018,3.0,20.0,2018,3.0,21.0,131278.34,Km2,53717.0,43000.0,1000.0,1000.0,3.0
Flood,Flood (General),52.883,84.596,2018,3.0,25.0,2018,4.0,16.0,172029.58,Km2,0.0,0.0,3672.0,3672.0,2.0
Flood,Flood (General),-17.015,145.218,2018,3.0,9.0,2018,3.0,11.0,105583.27,Km2,14241.0,11400.0,600.0,600.0,0.0
Flood,Flood (General),-11.158,34.02,2018,4.0,14.0,2018,4.0,18.0,37319.62,Km2,0.0,0.0,15873.0,15862.0,15.0
Flood,Flash flood,31.164,34.861,2018,4.0,24.0,2018,4.0,27.0,17900.1,Km2,0.0,0.0,0.0,0.0,12.0
Flood,Flood (General),-1.784,30.012,2018,4.0,23.0,2018,4.0,24.0,14768.05,Km2,13741.0,11000.0,360.0,360.0,24.0
Flood,Flood (General),34.94,68.216,2018,5.0,9.0,2018,5.0,22.0,184396.9,Km2,0.0,0.0,4000.0,4000.0,72.0
Flood,Flash flood,15.88,-90.217,2018,5.0,18.0,2018,5.0,22.0,67481.61,Km2,0.0,0.0,76845.0,76845.0,2.0
Flood,Flood (General),23.226,92.13,2018,5.0,20.0,2018,5.0,22.0,3882.39,Km2,0.0,0.0,14000.0,14000.0,21.0
Flood,Flood (General),23.812,108.795,2018,5.0,7.0,2018,5.0,16.0,109610.1,Km2,0.0,0.0,70000.0,70000.0,5.0
Flood,Flood (General),50.358,-119.241,2018,5.0,10.0,2018,5.0,14.0,78669.36,Km2,0.0,0.0,4000.0,4000.0,0.0
Storm,Storm (General),-35.21,-58.199,2018,4.0,28.0,2018,4.0,29.0,130.0,Kph,0.0,0.0,1200.0,1200.0,2.0
Flood,Flash flood,33.907,3.215,2018,4.0,24.0,2018,4.0,28.0,132888.7,Km2,0.0,0.0,200.0,200.0,6.0
Flood,Flood (General),-4.015,29.641,2018,4.0,28.0,2018,5.0,1.0,8958.54,Km2,0.0,0.0,23000.0,23000.0,0.0
Flood,Flood (General),-11.158,34.02,2018,4.0,11.0,2018,4.0,17.0,37319.62,Km2,0.0,0.0,9113.0,9113.0,4.0
Flood,Flood (General),-8.497,118.569,2018,3.0,5.0,2018,3.0,6.0,3938.29,Km2,0.0,0.0,3000.0,3000.0,0.0
Flood,Flood (General),47.381,81.478,2018,3.0,9.0,2018,3.0,14.0,331425.24,Km2,0.0,0.0,400.0,400.0,0.0
Flood,Flood (General),35.65,137.895,2018,6.0,29.0,2018,7.0,8.0,109672.31,Km2,11867643.0,9500000.0,1500102.0,1500000.0,246.0
Flood,Flood (General),19.018,-69.704,2018,7.0,9.0,2018,7.0,11.0,21589.73,Km2,0.0,0.0,7390.0,7390.0,0.0
Flood,Flash flood,28.238,84.398,2018,7.0,1.0,2018,7.0,11.0,85852.14,Km2,0.0,0.0,1406.0,1400.0,15.0
Flood,Flood (General),10.763,27.364,2018,6.0,18.0,2018,6.0,27.0,210194.29,Km2,0.0,0.0,2750.0,350.0,0.0
Flood,Flood (General),18.191,95.434,2018,7.0,15.0,2018,8.0,10.0,46815.06,Km2,0.0,0.0,109650.0,109650.0,16.0
Flood,Flood (General),38.531,126.573,2018,8.0,24.0,2018,9.0,6.0,25734.39,Km2,31231.0,25000.0,581268.0,581268.0,148.0
Flood,Flood (General),10.475,8.238,2018,9.0,20.0,2018,10.0,2.0,257477.37,Km2,343537.0,275000.0,1922332.0,1921026.0,199.0
Flood,Flood (General),9.538,-1.066,2018,8.0,31.0,2018,10.0,2.0,83997.78,Km2,0.0,0.0,100000.0,100000.0,34.0
Flood,Flash flood,35.606,52.429,2018,10.0,5.0,2018,10.0,6.0,340197.41,Km2,207371.0,166000.0,7135.0,6990.0,9.0
Flood,Flood (General),6.806,80.637,2018,10.0,6.0,2018,10.0,12.0,29246.23,Km2,0.0,0.0,75000.0,75000.0,12.0
Flood,Flash flood,10.426,-66.55,2018,9.0,25.0,2018,9.0,28.0,3147.09,Km2,0.0,0.0,1000.0,1000.0,2.0
Flood,Flash flood,13.487,31.942,2018,8.0,1.0,2018,9.0,4.0,629241.72,Km2,0.0,0.0,70060.0,70000.0,23.0
